SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,29,510,Missouri,St. Louis city,11,0,302838,146552,156286
50,29,510,Missouri,St. Louis city,11,1,18712,9471,9241
50,29,510,Missouri,St. Louis city,11,2,15986,8191,7795
50,29,510,Missouri,St. Louis city,11,3,14541,7344,7197
50,29,510,Missouri,St. Louis city,11,4,15392,7785,7607
50,29,510,Missouri,St. Louis city,11,5,20386,9894,10492
50,29,510,Missouri,St. Louis city,11,6,32883,16020,16863
50,29,510,Missouri,St. Louis city,11,7,28134,13833,14301
50,29,510,Missouri,St. Louis city,11,8,22469,11149,11320
50,29,510,Missouri,St. Louis city,11,9,17523,8539,8984
50,29,510,Missouri,St. Louis city,11,10,17203,8432,8771
50,29,510,Missouri,St. Louis city,11,11,18051,9027,9024
50,29,510,Missouri,St. Louis city,11,12,20204,9953,10251
50,29,510,Missouri,St. Louis city,11,13,19864,9348,10516
50,29,510,Missouri,St. Louis city,11,14,15107,7056,8051
50,29,510,Missouri,St. Louis city,11,15,10004,4476,5528
50,29,510,Missouri,St. Louis city,11,16,6462,2717,3745
50,29,510,Missouri,St. Louis city,11,17,4471,1646,2825
50,29,510,Missouri,St. Louis city,11,18,5446,1671,3775
50,30,1,Montana,Beaverhead County,11,0,9404,4834,4570
50,30,1,Montana,Beaverhead County,11,1,437,221,216
50,30,1,Montana,Beaverhead County,11,2,422,189,233
50,30,1,Montana,Beaverhead County,11,3,433,225,208
50,30,1,Montana,Beaverhead County,11,4,746,394,352
50,30,1,Montana,Beaverhead County,11,5,971,521,450
50,30,1,Montana,Beaverhead County,11,6,545,289,256
50,30,1,Montana,Beaverhead County,11,7,461,230,231
50,30,1,Montana,Beaverhead County,11,8,483,255,228
50,30,1,Montana,Beaverhead County,11,9,480,275,205
50,30,1,Montana,Beaverhead County,11,10,444,230,214
50,30,1,Montana,Beaverhead County,11,11,501,248,253
50,30,1,Montana,Beaverhead County,11,12,653,318,335
50,30,1,Montana,Beaverhead County,11,13,758,375,383
50,30,1,Montana,Beaverhead County,11,14,623,329,294
50,30,1,Montana,Beaverhead County,11,15,541,279,262
50,30,1,Montana,Beaverhead County,11,16,421,229,192
50,30,1,Montana,Beaverhead County,11,17,248,124,124
50,30,1,Montana,Beaverhead County,11,18,237,103,134
50,30,3,Montana,Big Horn County,11,0,13338,6641,6697
50,30,3,Montana,Big Horn County,11,1,1237,635,602
50,30,3,Montana,Big Horn County,11,2,1273,695,578
50,30,3,Montana,Big Horn County,11,3,1271,648,623
50,30,3,Montana,Big Horn County,11,4,1031,536,495
50,30,3,Montana,Big Horn County,11,5,788,377,411
50,30,3,Montana,Big Horn County,11,6,877,437,440
50,30,3,Montana,Big Horn County,11,7,863,446,417
50,30,3,Montana,Big Horn County,11,8,729,376,353
50,30,3,Montana,Big Horn County,11,9,662,315,347
50,30,3,Montana,Big Horn County,11,10,624,270,354
50,30,3,Montana,Big Horn County,11,11,744,364,380
50,30,3,Montana,Big Horn County,11,12,788,381,407
50,30,3,Montana,Big Horn County,11,13,744,354,390
50,30,3,Montana,Big Horn County,11,14,632,319,313
50,30,3,Montana,Big Horn County,11,15,454,203,251
50,30,3,Montana,Big Horn County,11,16,275,127,148
50,30,3,Montana,Big Horn County,11,17,201,94,107
50,30,3,Montana,Big Horn County,11,18,145,64,81
50,30,5,Montana,Blaine County,11,0,6807,3420,3387
50,30,5,Montana,Blaine County,11,1,562,287,275
50,30,5,Montana,Blaine County,11,2,574,302,272
50,30,5,Montana,Blaine County,11,3,566,284,282
50,30,5,Montana,Blaine County,11,4,507,275,232
50,30,5,Montana,Blaine County,11,5,387,185,202
50,30,5,Montana,Blaine County,11,6,442,233,209
50,30,5,Montana,Blaine County,11,7,416,214,202
50,30,5,Montana,Blaine County,11,8,398,199,199
50,30,5,Montana,Blaine County,11,9,357,191,166
50,30,5,Montana,Blaine County,11,10,329,166,163
50,30,5,Montana,Blaine County,11,11,385,197,188
50,30,5,Montana,Blaine County,11,12,462,232,230
50,30,5,Montana,Blaine County,11,13,373,194,179
50,30,5,Montana,Blaine County,11,14,336,159,177
50,30,5,Montana,Blaine County,11,15,259,112,147
50,30,5,Montana,Blaine County,11,16,190,83,107
50,30,5,Montana,Blaine County,11,17,120,57,63
50,30,5,Montana,Blaine County,11,18,144,50,94
50,30,7,Montana,Broadwater County,11,0,6085,3115,2970
50,30,7,Montana,Broadwater County,11,1,301,164,137
50,30,7,Montana,Broadwater County,11,2,321,163,158
50,30,7,Montana,Broadwater County,11,3,351,179,172
50,30,7,Montana,Broadwater County,11,4,350,166,184
50,30,7,Montana,Broadwater County,11,5,266,142,124
50,30,7,Montana,Broadwater County,11,6,290,150,140
50,30,7,Montana,Broadwater County,11,7,290,143,147
50,30,7,Montana,Broadwater County,11,8,328,164,164
50,30,7,Montana,Broadwater County,11,9,314,167,147
50,30,7,Montana,Broadwater County,11,10,376,193,183
50,30,7,Montana,Broadwater County,11,11,419,211,208
50,30,7,Montana,Broadwater County,11,12,517,231,286
50,30,7,Montana,Broadwater County,11,13,522,294,228
50,30,7,Montana,Broadwater County,11,14,508,272,236
50,30,7,Montana,Broadwater County,11,15,394,208,186
50,30,7,Montana,Broadwater County,11,16,256,140,116
50,30,7,Montana,Broadwater County,11,17,154,75,79
50,30,7,Montana,Broadwater County,11,18,128,53,75
50,30,9,Montana,Carbon County,11,0,10714,5419,5295
50,30,9,Montana,Carbon County,11,1,387,169,218
50,30,9,Montana,Carbon County,11,2,517,267,250
50,30,9,Montana,Carbon County,11,3,592,307,285
50,30,9,Montana,Carbon County,11,4,572,315,257
50,30,9,Montana,Carbon County,11,5,422,220,202
50,30,9,Montana,Carbon County,11,6,395,208,187
50,30,9,Montana,Carbon County,11,7,520,253,267
50,30,9,Montana,Carbon County,11,8,618,299,319
50,30,9,Montana,Carbon County,11,9,631,309,322
50,30,9,Montana,Carbon County,11,10,598,318,280
50,30,9,Montana,Carbon County,11,11,695,358,337
50,30,9,Montana,Carbon County,11,12,949,493,456
50,30,9,Montana,Carbon County,11,13,1056,519,537
50,30,9,Montana,Carbon County,11,14,951,463,488
50,30,9,Montana,Carbon County,11,15,755,395,360
50,30,9,Montana,Carbon County,11,16,453,251,202
50,30,9,Montana,Carbon County,11,17,295,137,158
50,30,9,Montana,Carbon County,11,18,308,138,170
50,30,11,Montana,Carter County,11,0,1238,615,623
50,30,11,Montana,Carter County,11,1,91,41,50
50,30,11,Montana,Carter County,11,2,76,40,36
50,30,11,Montana,Carter County,11,3,54,31,23
50,30,11,Montana,Carter County,11,4,50,28,22
50,30,11,Montana,Carter County,11,5,54,25,29
50,30,11,Montana,Carter County,11,6,67,34,33
50,30,11,Montana,Carter County,11,7,80,37,43
50,30,11,Montana,Carter County,11,8,63,38,25
50,30,11,Montana,Carter County,11,9,46,26,20
50,30,11,Montana,Carter County,11,10,40,21,19
50,30,11,Montana,Carter County,11,11,73,23,50
50,30,11,Montana,Carter County,11,12,107,56,51
50,30,11,Montana,Carter County,11,13,118,63,55
50,30,11,Montana,Carter County,11,14,98,53,45
50,30,11,Montana,Carter County,11,15,64,33,31
50,30,11,Montana,Carter County,11,16,59,32,27
50,30,11,Montana,Carter County,11,17,46,19,27
50,30,11,Montana,Carter County,11,18,52,15,37
50,30,13,Montana,Cascade County,11,0,81643,41285,40358
50,30,13,Montana,Cascade County,11,1,5436,2800,2636
50,30,13,Montana,Cascade County,11,2,5100,2660,2440
50,30,13,Montana,Cascade County,11,3,5012,2655,2357
50,30,13,Montana,Cascade County,11,4,4465,2371,2094
50,30,13,Montana,Cascade County,11,5,5846,3218,2628
50,30,13,Montana,Cascade County,11,6,6372,3430,2942
50,30,13,Montana,Cascade County,11,7,5390,2738,2652
50,30,13,Montana,Cascade County,11,8,4982,2614,2368
50,30,13,Montana,Cascade County,11,9,4082,2098,1984
50,30,13,Montana,Cascade County,11,10,4159,2100,2059
50,30,13,Montana,Cascade County,11,11,4628,2251,2377
50,30,13,Montana,Cascade County,11,12,5638,2791,2847
50,30,13,Montana,Cascade County,11,13,5373,2555,2818
50,30,13,Montana,Cascade County,11,14,4774,2267,2507
50,30,13,Montana,Cascade County,11,15,3728,1838,1890
50,30,13,Montana,Cascade County,11,16,2697,1240,1457
50,30,13,Montana,Cascade County,11,17,1963,882,1081
50,30,13,Montana,Cascade County,11,18,1998,777,1221
50,30,15,Montana,Chouteau County,11,0,5745,2872,2873
50,30,15,Montana,Chouteau County,11,1,291,149,142
50,30,15,Montana,Chouteau County,11,2,323,164,159
50,30,15,Montana,Chouteau County,11,3,459,216,243
50,30,15,Montana,Chouteau County,11,4,395,208,187
50,30,15,Montana,Chouteau County,11,5,285,157,128
50,30,15,Montana,Chouteau County,11,6,327,169,158
50,30,15,Montana,Chouteau County,11,7,343,168,175
50,30,15,Montana,Chouteau County,11,8,331,171,160
50,30,15,Montana,Chouteau County,11,9,323,163,160
50,30,15,Montana,Chouteau County,11,10,296,143,153
50,30,15,Montana,Chouteau County,11,11,286,146,140
50,30,15,Montana,Chouteau County,11,12,448,214,234
50,30,15,Montana,Chouteau County,11,13,467,238,229
50,30,15,Montana,Chouteau County,11,14,411,209,202
50,30,15,Montana,Chouteau County,11,15,283,140,143
50,30,15,Montana,Chouteau County,11,16,181,84,97
50,30,15,Montana,Chouteau County,11,17,149,71,78
50,30,15,Montana,Chouteau County,11,18,147,62,85
50,30,17,Montana,Custer County,11,0,11586,5806,5780
50,30,17,Montana,Custer County,11,1,692,351,341
50,30,17,Montana,Custer County,11,2,668,352,316
50,30,17,Montana,Custer County,11,3,629,323,306
50,30,17,Montana,Custer County,11,4,780,456,324
50,30,17,Montana,Custer County,11,5,636,327,309
50,30,17,Montana,Custer County,11,6,707,330,377
50,30,17,Montana,Custer County,11,7,704,356,348
50,30,17,Montana,Custer County,11,8,763,398,365
50,30,17,Montana,Custer County,11,9,594,308,286
50,30,17,Montana,Custer County,11,10,666,303,363
50,30,17,Montana,Custer County,11,11,694,361,333
50,30,17,Montana,Custer County,11,12,896,446,450
50,30,17,Montana,Custer County,11,13,844,438,406
50,30,17,Montana,Custer County,11,14,755,363,392
50,30,17,Montana,Custer County,11,15,520,256,264
50,30,17,Montana,Custer County,11,16,403,182,221
50,30,17,Montana,Custer County,11,17,283,115,168
50,30,17,Montana,Custer County,11,18,352,141,211
50,30,19,Montana,Daniels County,11,0,1747,901,846
50,30,19,Montana,Daniels County,11,1,90,44,46
50,30,19,Montana,Daniels County,11,2,117,63,54
50,30,19,Montana,Daniels County,11,3,100,51,49
50,30,19,Montana,Daniels County,11,4,90,52,38
50,30,19,Montana,Daniels County,11,5,65,34,31
50,30,19,Montana,Daniels County,11,6,87,47,40
50,30,19,Montana,Daniels County,11,7,100,56,44
50,30,19,Montana,Daniels County,11,8,94,51,43
50,30,19,Montana,Daniels County,11,9,83,46,37
50,30,19,Montana,Daniels County,11,10,81,37,44
50,30,19,Montana,Daniels County,11,11,89,52,37
50,30,19,Montana,Daniels County,11,12,125,65,60
50,30,19,Montana,Daniels County,11,13,163,83,80
50,30,19,Montana,Daniels County,11,14,132,72,60
50,30,19,Montana,Daniels County,11,15,98,49,49
50,30,19,Montana,Daniels County,11,16,68,34,34
50,30,19,Montana,Daniels County,11,17,71,31,40
50,30,19,Montana,Daniels County,11,18,94,34,60
50,30,21,Montana,Dawson County,11,0,8680,4472,4208
50,30,21,Montana,Dawson County,11,1,528,255,273
50,30,21,Montana,Dawson County,11,2,518,270,248
50,30,21,Montana,Dawson County,11,3,512,272,240
50,30,21,Montana,Dawson County,11,4,589,318,271
50,30,21,Montana,Dawson County,11,5,465,265,200
50,30,21,Montana,Dawson County,11,6,557,286,271
50,30,21,Montana,Dawson County,11,7,534,297,237
50,30,21,Montana,Dawson County,11,8,493,263,230
50,30,21,Montana,Dawson County,11,9,480,249,231
50,30,21,Montana,Dawson County,11,10,478,266,212
50,30,21,Montana,Dawson County,11,11,485,245,240
50,30,21,Montana,Dawson County,11,12,658,335,323
50,30,21,Montana,Dawson County,11,13,659,330,329
50,30,21,Montana,Dawson County,11,14,583,315,268
50,30,21,Montana,Dawson County,11,15,360,181,179
